iteration,operator_0,operator_1,operator_2
7264,0,0,-82275
7265,0,0,0
7266,0,-369084,0
7267,-87003,0,0
7268,0,0,-6687
7269,-70398,0,0
7270,0,0,0
7271,0,0,0
7272,0,0,0
7273,0,0,0
7274,62879,0,0
7275,0,0,-52842
7276,0,-136607,0
7277,0,0,0
7278,0,-64356,0
7279,9752,0,0
7280,0,-12447,0
7281,0,0,-1643
7282,0,0,0
7283,0,0,-60651
7284,0,0,-18117
7285,0,-513638,0
7286,0,0,0
7287,0,0,0
7288,-36630,0,0
7289,0,0,0
7290,0,452067,0
7291,-151235,0,0
7292,0,-106356,0
7293,0,0,0
7294,0,0,-4908
7295,-105742,0,0
7296,0,154800,0
7297,0,-135040,0
7298,0,0,-36114
7299,36189,0,0
7300,0,0,0
7301,0,0,-120920
7302,-9551,0,0
7303,0,0,0
7304,0,0,0
7305,0,0,-7476
7306,124287,0,0
7307,493120,0,0
7308,0,-40448,0
7309,-57346,0,0
7310,0,-511524,0
7311,0,-208336,0
7312,0,0,0
7313,-175496,0,0
7314,-104134,0,0
7315,0,0,0
7316,-51956,0,0
7317,-14135,0,0
7318,0,0,0
7319,0,0,0
7320,0,0,0
7321,-56483,0,0
7322,0,0,0
7323,0,0,0
7324,0,0,0
7325,0,-192736,0
7326,0,0,0
7327,-3441,0,0
7328,0,0,0
7329,0,-318095,0
7330,-14157,0,0
7331,0,386946,0
7332,0,0,0
7333,0,0,-109451
7334,0,0,0
7335,0,0,-3817
7336,107531,0,0
7337,0,-521133,0
7338,0,-20020,0
7339,0,-26639,0
7340,0,-415478,0
7341,-72348,0,0
7342,73194,0,0
7343,-15936,0,0
7344,0,0,-28664
7345,-129894,0,0
7346,0,0,0
7347,0,0,0
7348,-201369,0,0
7349,0,0,0
7350,0,0,0
7351,0,0,0
7352,0,0,0
7353,52500,0,0
7354,0,0,0
7355,0,0,0
7356,0,0,0
7357,0,0,0
7358,40237,0,0
7359,14781,0,0
7360,0,0,0
7361,157459,0,0
7362,0,0,0
7363,0,0,0
7364,0,0,0
7365,0,0,0
7366,0,0,0
7367,0,0,0
7368,0,0,0
7369,162857,0,0
7370,0,0,0
7371,0,0,0
7372,0,0,0
7373,0,0,0
7374,0,0,0
7375,103262,0,0
7376,0,0,-9010
7377,0,0,-168275
7378,36085,0,0
7379,0,0,0
7380,-2318,0,0
7381,0,236294,0
7382,0,-302356,0
7383,0,0,-19444
7384,0,0,0
7385,-20551,0,0
7386,0,0,0
7387,0,0,0
7388,0,0,0
7389,0,936260,0
7390,-81958,0,0
7391,0,0,0
7392,0,0,0
7393,0,0,0
7394,0,0,0
7395,0,0,0
7396,0,0,0
7397,0,0,0
7398,0,0,0
7399,0,0,0
7400,0,0,0
7401,0,0,0
7402,0,0,0
7403,0,0,0
7404,0,0,0
7405,0,0,0
7406,0,0,0
7407,20714,0,0
7408,0,0,0
7409,0,0,0
7410,0,0,0
7411,0,0,0
7412,0,0,0
7413,0,0,0
7414,0,-936260,0
7415,0,0,0
7416,0,0,0
7417,0,0,0
7418,0,0,0
7419,0,0,0
7420,0,0,0
7421,0,0,0
7422,0,0,0
7423,0,0,0
7424,0,0,0
7425,210456,0,0
7426,0,0,0
7427,0,0,0
7428,0,0,0
7429,0,0,0
7430,0,0,0
7431,0,0,0
7432,0,0,0
7433,0,0,0
7434,0,0,0
7435,0,0,0
7436,-56497,0,0
7437,0,-39069,0
7438,0,0,0
7439,0,0,0
7440,0,83002,0
7441,0,0,0
7442,0,0,0
7443,0,0,-151731
7444,0,0,0
7445,0,0,0
7446,0,0,0
7447,0,0,0
7448,0,47786,0
7449,0,0,0
7450,0,0,0
7451,0,0,0
7452,0,219353,0
7453,0,0,0
7454,0,0,0
7455,0,0,0
7456,0,0,0
7457,0,0,0
7458,0,0,0
7459,0,0,0
7460,0,0,0
7461,0,0,0
7462,0,0,0
7463,0,0,0
7464,0,0,0
7465,0,0,0
7466,0,0,0
7467,107522,0,0
7468,-65973,0,0
7469,0,0,0
7470,65973,0,0
7471,0,0,0
7472,0,-226798,0
7473,0,0,0
7474,0,0,0
7475,0,0,0
7476,0,0,0
7477,0,0,0
7478,0,0,0
7479,-54622,0,0
7480,0,0,0
7481,0,0,0
7482,0,0,0
7483,40076,0,0
7484,0,0,0
7485,0,0,0
7486,0,0,0
7487,0,0,0
7488,0,0,0
7489,0,0,0
7490,0,0,0
7491,0,0,0
7492,0,0,0
7493,0,0,0
7494,0,36430,0
7495,0,68282,0
7496,0,0,0
7497,-66001,0,0
7498,-45867,0,0
7499,0,0,0
7500,0,0,0
7501,0,0,0
7502,0,0,0
7503,-17227,0,0
7504,0,-163,0
7505,0,0,0
7506,0,0,0
7507,0,0,0
7508,0,0,0
7509,0,0,0
7510,0,0,0
7511,0,0,0
7512,0,0,0
7513,0,0,0
7514,163,0,0
7515,0,0,0
7516,0,0,0
7517,2298,0,0
7518,0,0,0
7519,0,0,0
7520,0,0,0
7521,0,0,0
7522,0,0,0
7523,0,0,0
7524,0,0,0
7525,-53629,0,0
7526,0,0,0
7527,0,0,0
7528,0,0,0
7529,0,0,0
7530,0,0,0
7531,0,0,0
7532,0,0,0
7533,0,0,0
7534,0,0,0
7535,0,0,0
7536,0,0,0
7537,0,0,0
7538,0,0,0
7539,0,0,0
7540,0,0,0
7541,0,779497,0
7542,0,0,0
7543,0,0,0
7544,194441,0,0
7545,0,0,0
7546,0,0,0
7547,0,0,0
7548,17781,0,0
7549,0,0,0
7550,-65414,0,0
7551,0,34874,0
7552,0,0,0
7553,0,0,0
7554,-1,0,0
7555,-39196,0,0
7556,0,0,-81370
7557,0,0,0
7558,-20078,0,0
7559,-1041,0,0
7560,0,0,0
7561,0,0,0
7562,0,0,0
7563,17227,0,0
7564,0,0,0
7565,0,0,0
7566,0,0,-32119
7567,0,0,0
7568,0,0,0
7569,0,0,0
7570,-4554,0,0
7571,0,0,0
7572,0,0,0
7573,0,0,0
7574,0,0,0
7575,-100080,0,0
7576,0,0,0
7577,0,0,0
7578,0,0,0
7579,0,0,0
7580,0,0,0
7581,0,0,0
7582,0,0,0
7583,10570,0,0
7584,0,0,0
7585,0,0,0
7586,0,0,0
7587,114112,0,0
7588,165843,0,0
7589,-61511,0,0
7590,-9288,0,0
7591,0,0,0
7592,0,0,0
7593,0,0,0
7594,0,0,0
7595,0,0,0
7596,-6478,0,0
7597,0,0,0
7598,0,0,0
7599,0,0,0
7600,0,0,0
7601,0,-15286,0
7602,0,0,0
7603,0,0,0
7604,0,0,0
7605,0,0,0
7606,0,0,0
7607,0,0,0
7608,0,0,0
7609,0,0,0
7610,0,0,0
7611,0,0,0
7612,0,0,0
7613,0,0,0
7614,0,0,0
7615,0,0,0
7616,0,0,0
7617,0,0,0
7618,0,0,0
7619,0,0,0
7620,0,0,0
7621,-43516,0,0
7622,-41385,0,0
7623,0,0,0
7624,0,0,0
7625,0,0,0
7626,0,0,0
7627,0,0,0
7628,0,0,0
7629,0,0,0
7630,99187,0,0
7631,0,0,0
7632,-1,0,0
7633,0,0,0
7634,0,0,0
7635,0,0,0
7636,0,0,0
7637,0,0,0
7638,0,0,0
7639,0,0,0
7640,0,0,0
7641,0,0,0
7642,42589,0,0
7643,0,0,0
7644,0,0,0
7645,0,0,0
7646,0,0,0
7647,0,0,0
7648,0,0,0
7649,0,0,0
7650,-94471,0,0
7651,-1005,0,0
7652,0,0,0
7653,115599,0,0
7654,0,0,0
7655,99491,0,0
7656,-1040,0,0
7657,0,0,0
7658,0,0,-22008
7659,0,0,0
7660,-14653,0,0
7661,1,0,0
7662,0,0,0
7663,-17227,0,0
7664,0,0,0
7665,0,0,0
7666,0,17227,0
7667,0,0,0
7668,0,0,0
7669,0,0,0
7670,-18729,0,0
7671,-52030,0,0
7672,0,0,0
7673,0,0,0
7674,0,0,0
7675,0,-628504,0
7676,0,0,0
7677,0,0,0
7678,0,0,0
7679,0,0,0
7680,0,1040,0
7681,0,0,0
7682,0,0,0
7683,0,0,0
7684,0,18740,0
7685,0,0,0
7686,0,0,0
7687,0,0,0
7688,0,628504,0
7689,0,0,0
7690,-53629,0,0
7691,0,0,0
7692,0,0,0
7693,0,0,0
7694,0,0,0
7695,0,0,0
7696,0,0,0
7697,0,0,0
7698,0,-628504,0
7699,0,0,0
7700,0,0,0
7701,0,0,0
7702,0,0,0
7703,0,0,0
7704,-41277,0,0
7705,0,0,0
7706,0,0,0
7707,0,0,0
7708,0,0,0
7709,0,0,0
7710,0,0,0
7711,386323,0,0
7712,0,0,0
7713,0,0,0
7714,0,0,0
7715,3906,0,0
7716,0,0,-21175
7717,0,0,0
7718,0,0,0
7719,0,0,0
7720,68282,0,0
7721,116321,0,0
7722,0,0,0
7723,-1204,0,0
7724,0,0,0
7725,0,0,0
7726,-85723,0,0
7727,163,0,0
7728,0,0,0
7729,0,697967,0
7730,-44879,0,0
7731,50496,0,0
7732,0,0,0
7733,0,0,0
7734,0,0,0
7735,0,0,0
7736,0,0,0
7737,0,0,0
7738,-12730,0,0
7739,0,-11992,0
7740,-99502,0,0
7741,0,0,0
7742,0,0,0
7743,0,0,0
7744,99491,0,0
7745,0,0,0
7746,-54622,0,0
7747,-99491,0,0
7748,0,0,0
7749,0,0,0
7750,0,0,0
7751,0,0,0
7752,0,-35214,0
7753,0,0,0
7754,0,0,0
7755,95782,0,0
7756,0,0,0
7757,0,-291847,0
7758,99491,0,0
7759,0,0,0
7760,0,0,0
7761,0,0,0
7762,0,0,0
7763,0,0,0
7764,0,0,0
7765,26542,0,0
7766,-38195,0,0
7767,0,0,0
7768,0,0,0
7769,0,0,0
7770,0,0,0
7771,0,0,0
7772,0,0,0
7773,0,0,0
7774,0,0,0
7775,0,0,0
7776,0,0,0
7777,0,0,0
7778,0,0,0
7779,0,0,0
7780,0,0,0
7781,0,0,0
7782,0,0,0
7783,0,34597,0
7784,0,0,0
7785,0,0,0
7786,0,0,-56914
7787,0,0,0
7788,0,185548,0
7789,0,0,0
7790,-90057,0,0
7791,0,0,0
7792,0,0,0
7793,0,0,0
7794,8682,0,0
7795,0,0,0
7796,-54622,0,0
7797,0,0,0
7798,0,0,0
7799,0,144393,0
7800,-6555,0,0
7801,0,0,0
7802,0,0,0
7803,0,0,0
7804,0,0,0
7805,-102222,0,0
7806,163399,0,0
7807,0,0,0
7808,0,0,0
7809,0,0,0
7810,0,0,0
7811,0,0,0
7812,0,0,-252591
7813,-300892,0,0
7814,0,0,0
7815,0,0,0
7816,0,0,0
7817,0,0,0
7818,0,0,0
7819,0,0,0
7820,0,0,0
7821,0,0,0
7822,51295,0,0
7823,0,0,0
7824,1,0,0
7825,0,0,0
7826,0,0,0
7827,73959,0,0
7828,0,0,0
7829,0,0,0
7830,0,0,0
7831,0,0,0
7832,0,0,0
7833,-125255,0,0
7834,0,-510516,0
7835,0,0,-11828
7836,0,0,0
7837,0,0,0
7838,-31690,0,0
7839,31690,0,0
7840,-31689,0,0
7841,0,64932,0
7842,0,0,0
7843,0,0,0
7844,60323,0,0
7845,-1,0,0
7846,0,0,0
7847,34250,0,0
7848,0,0,0
7849,0,0,0
7850,0,0,0
7851,0,0,0
7852,0,0,0
7853,0,0,0
7854,0,0,0
7855,0,0,0
7856,0,0,-138319
7857,-2560,0,0
7858,0,0,0
7859,0,0,0
7860,0,0,-205665
7861,0,0,0
7862,-32370,0,0
7863,0,0,0
7864,0,0,0
7865,145507,0,0
7866,0,0,0
7867,0,0,0
7868,0,0,-10351
7869,-17047,0,0
7870,0,0,0
7871,35414,0,0
7872,0,-7066,0
7873,0,0,0
7874,0,0,-43983
7875,0,0,0
7876,0,0,0
7877,0,0,0
7878,-2560,0,0
7879,0,0,0
7880,0,0,0
7881,-57597,0,0
7882,0,0,-14552
7883,0,0,0
7884,0,-478817,0
7885,0,0,0
7886,0,0,0
7887,0,0,0
7888,0,0,0
7889,0,0,0
7890,0,0,0
7891,0,-425284,0
7892,0,0,0
7893,0,0,0
7894,0,0,0
7895,0,0,0
7896,-137945,0,0
7897,0,0,0
7898,0,0,0
7899,-85170,0,0
7900,0,-1,0
7901,0,0,0
7902,0,0,0
7903,-44181,0,0
7904,0,0,0
7905,0,0,0
7906,0,0,0
7907,-7458,0,0
7908,0,0,0
7909,0,0,0
7910,0,0,0
7911,0,0,0
7912,0,-4266,0
7913,0,0,0
7914,0,0,0
7915,0,0,0
7916,0,0,0
7917,0,0,0
7918,0,0,0
7919,0,0,-17087
7920,0,-93477,0
7921,-80733,0,0
7922,0,0,0
7923,0,0,0
7924,0,0,0
7925,0,0,0
7926,-111618,0,0
7927,0,-27043,0
7928,-17379,0,0
7929,0,0,-20533
7930,-36814,0,0
7931,176201,0,0
7932,0,0,0
7933,0,0,0
7934,-72894,0,0
7935,-64448,0,0
7936,40060,0,0
7937,-79911,0,0
7938,0,326957,0
7939,-99079,0,0
7940,0,0,0
7941,0,0,0
7942,-7803,0,0
7943,-25969,0,0
7944,0,0,-23626
7945,-87954,0,0
7946,0,0,0
7947,0,0,0
7948,0,-265000,0
7949,0,0,0
7950,0,0,0
7951,-23156,0,0
7952,0,0,0
7953,0,0,0
7954,0,0,0
7955,0,0,-99187
7956,0,-327264,0
7957,0,0,0
7958,0,-66704,0
7959,0,-16728,0
7960,0,-57734,0
7961,0,-425284,0
7962,-7252,0,0
7963,0,0,-62054
7964,0,-502352,0
7965,0,0,0
7966,0,0,0
7967,0,0,0
7968,0,-17118,0
7969,0,0,0
7970,-50286,0,0
7971,0,0,0
7972,0,0,0
7973,0,11,0
7974,0,0,0
7975,0,0,0
7976,0,0,0
7977,2234,0,0
7978,38683,0,0
7979,0,-120311,0
7980,0,-274828,0
7981,0,-601178,0
7982,0,-14472,0
7983,0,0,0
7984,-25989,0,0
7985,0,0,0
7986,0,0,-128671
7987,0,0,-55918
7988,-61207,0,0
7989,-58334,0,0
7990,88247,0,0
7991,0,0,0
7992,-128893,0,0
7993,0,0,0
7994,0,0,0
7995,0,-308901,0
7996,0,-32500,0
7997,0,0,0
7998,0,-147741,0
7999,0,0,0
8000,0,0,0
8001,0,-495923,0
8002,0,0,0
8003,0,-8205,0
8004,0,0,0
8005,0,-157791,0
8006,147062,0,0
8007,0,0,-105617
8008,0,0,0
8009,120683,0,0
8010,0,0,0
8011,0,0,0
8012,0,0,0
8013,-98767,0,0
8014,0,0,-2755
8015,0,0,0
8016,0,0,0
8017,0,0,-26107
8018,0,0,0
8019,-71859,0,0
8020,0,-417228,0
8021,0,-407483,0
8022,0,0,-132825
8023,-127634,0,0
8024,0,0,0
8025,0,0,0
8026,0,0,0
8027,0,-328983,0
8028,0,-603822,0
8029,0,0,0
8030,0,-506480,0
8031,0,0,0
8032,0,0,0
8033,0,0,0
8034,15839,0,0
8035,0,-40237,0
8036,-138075,0,0
8037,0,0,0
8038,-17230,0,0
8039,16437,0,0
8040,0,-277488,0
8041,0,0,0
8042,0,0,0
8043,0,-36510,0
8044,0,-216023,0
8045,0,-463,0
8046,0,-506486,0
8047,-2560,0,0
8048,0,0,0
8049,-80091,0,0
8050,0,0,0
8051,0,0,0
8052,0,0,0
8053,123975,0,0
8054,0,0,-54164
8055,0,0,-9432
8056,0,0,-136151
8057,0,129045,0
8058,0,0,-18245
8059,0,0,0
8060,0,-11431,0
8061,0,0,0
8062,-64125,0,0
8063,0,0,0
8064,0,0,-95277
8065,-26445,0,0
8066,0,0,-45411
8067,0,0,0
8068,-32416,0,0
8069,0,0,0
8070,-27954,0,0
8071,0,0,0
8072,0,0,0
8073,0,-15398,0
8074,0,0,0
8075,0,0,0
8076,0,0,-1075
8077,-174341,0,0
8078,0,0,0
8079,0,-214428,0
8080,0,-64849,0
8081,-12655,0,0
8082,0,-806907,0
8083,0,0,-16643
8084,0,0,0
8085,0,-231531,0
8086,39569,0,0
8087,0,0,-34414
8088,0,-323453,0
8089,0,0,0
8090,725,0,0
8091,0,0,0
8092,0,0,0
8093,-10187,0,0
8094,0,0,-87473
8095,0,0,-157355
8096,0,-293677,0
8097,0,357636,0
8098,0,0,-72884
8099,0,0,0
8100,-44513,0,0
8101,0,0,-120292
8102,0,-28923,0
8103,0,0,-21797
8104,0,0,-11666
8105,0,0,-29018
8106,0,0,-21183
8107,-59759,0,0
8108,0,-321185,0
8109,0,-79532,0
8110,71651,0,0
8111,92698,0,0
8112,0,0,0
8113,0,0,-42793
8114,0,0,0
8115,-41673,0,0
8116,0,0,-148429
8117,0,0,0
8118,0,0,0
8119,0,0,0
8120,0,0,0
8121,0,0,0
8122,-54622,0,0
8123,0,0,0
8124,0,0,0
8125,0,0,0
8126,0,0,-49629
8127,0,0,-24239
8128,-84693,0,0
8129,-14427,0,0
8130,-67019,0,0
8131,0,0,-65426
8132,0,0,0
8133,11542,0,0
8134,0,0,0
8135,0,-243635,0
8136,-14253,0,0
8137,-358535,0,0
8138,0,0,0
8139,0,0,-35334
8140,-170899,0,0
8141,0,0,0
8142,0,0,0
8143,0,0,-21038
8144,-47314,0,0
8145,0,67010,0
8146,0,0,0
8147,0,0,0
8148,-49021,0,0
8149,0,0,0
8150,0,0,0
8151,0,-340934,0
8152,0,0,-8790
8153,0,0,0
8154,0,0,0
8155,-117956,0,0
8156,0,0,0
8157,0,0,-73296
8158,0,0,-46577
8159,0,0,0
8160,-18851,0,0
8161,0,-465501,0
8162,0,-457362,0
8163,-1234,0,0
8164,0,0,0
8165,-121969,0,0
8166,0,0,0
8167,0,0,-120638
8168,-62120,0,0
8169,0,0,-88769
8170,-2892,0,0
8171,49161,0,0
8172,0,0,-15959
8173,0,0,0
8174,0,0,0
8175,0,0,0
8176,0,0,-20999
8177,0,0,0
8178,0,0,-26525
8179,1,0,0
8180,0,0,0
8181,-102004,0,0
8182,0,-225518,0
8183,-182438,0,0
8184,-9262,0,0
8185,0,-259249,0
8186,-18834,0,0
8187,0,0,0
8188,0,-15737,0
8189,0,0,0
8190,0,0,0
8191,0,0,0
8192,-32177,0,0
8193,-18834,0,0
8194,0,0,0
8195,0,0,-76656
8196,0,-620755,0
8197,-69944,0,0
8198,0,0,-42597
8199,0,-302335,0
8200,0,0,0
8201,-7463,0,0
8202,47379,0,0
8203,0,0,0
8204,0,0,-7302
8205,0,0,0
8206,0,48685,0
8207,0,0,0
8208,0,-41222,0
8209,0,0,-18585
8210,0,0,0
8211,47379,0,0
8212,0,0,0
8213,0,0,0
8214,0,0,-207115
8215,0,0,0
8216,7901,0,0
8217,0,-9021,0
8218,-19033,0,0
8219,-137302,0,0
8220,0,0,0
8221,0,0,-42371
8222,168264,0,0
8223,0,0,0
8224,0,0,0
8225,-102020,0,0
8226,0,0,-101101
8227,0,0,-210629
8228,0,0,-133586
8229,0,0,0
8230,0,-188819,0
8231,-120663,0,0
8232,0,0,0
8233,0,76970,0
8234,0,2840,0
8235,-13235,0,0
8236,0,0,0
8237,0,-359149,0
8238,0,0,0
8239,0,0,0
8240,-32589,0,0
8241,-85980,0,0
8242,0,0,0
8243,0,0,-82154
8244,0,0,0
8245,0,0,-3090
8246,0,0,0
8247,0,0,0
8248,0,0,0
8249,0,70969,0
8250,0,-425419,0
8251,0,0,0
8252,-4932,0,0
8253,0,-287554,0
8254,0,0,-57274
8255,0,0,-150485
8256,0,0,-667
8257,-34204,0,0
8258,0,0,0
8259,0,0,0
8260,0,-238465,0
8261,-46517,0,0
8262,190489,0,0
8263,0,0,-123123
8264,0,0,0
8265,-210293,0,0
8266,0,-255394,0
8267,0,74946,0
8268,-74946,0,0
8269,0,-75466,0
8270,0,0,0
8271,0,0,0
8272,0,0,0
8273,49963,0,0
8274,0,0,-113536
8275,0,0,0
8276,8371,0,0
8277,0,0,-37218
8278,0,-423309,0
8279,0,12214,0
8280,0,0,0
8281,0,0,0
8282,0,-53142,0
8283,0,0,0
8284,0,0,0
8285,0,423309,0
8286,0,0,0
8287,0,0,0
8288,0,0,0
8289,0,0,0
8290,0,0,0
8291,0,0,0
8292,0,0,0
8293,0,0,0
8294,-88302,0,0
8295,0,-61150,0
8296,0,0,0
8297,0,0,0
8298,0,0,0
8299,0,0,-105860
8300,0,-34512,0
8301,0,0,0
8302,-54071,0,0
8303,0,92251,0
8304,0,9444,0
8305,0,3043,0
8306,0,0,0
8307,0,-69312,0
8308,0,1859,0
8309,0,0,-10975
8310,0,0,-8889
8311,0,0,0
8312,0,-727288,0
8313,0,0,-40397
8314,0,-364818,0
8315,0,-13305,0
8316,0,0,-14092
8317,0,0,0
8318,0,-858958,0
8319,0,-551113,0
8320,0,0,-25708
8321,0,-12911,0
8322,0,-209881,0
8323,-118,0,0
8324,0,0,0
8325,0,0,-268597
8326,0,0,-2245
8327,0,0,0
8328,0,-97414,0
8329,0,-393999,0
8330,-99459,0,0
8331,0,0,0
8332,0,0,-12525
8333,0,0,-153013
8334,3800,0,0
8335,0,-242167,0
8336,0,-30003,0
8337,0,0,0
8338,0,0,0
8339,229993,0,0
8340,0,0,0
8341,0,0,0
8342,0,0,0
8343,-157427,0,0
8344,0,-294197,0
8345,0,0,0
8346,0,0,0
8347,0,-3394,0
8348,0,0,0
8349,0,0,0
8350,0,0,0
8351,0,0,0
8352,0,0,0
8353,0,0,0
8354,0,0,0
8355,-109617,0,0
8356,0,0,0
8357,0,0,0
8358,0,0,0
8359,0,0,-98424
8360,0,-295966,0
8361,0,0,0
8362,-34382,0,0
8363,0,0,0
8364,0,0,-50630
8365,1203,0,0
8366,0,0,0
8367,0,0,0
8368,0,0,-48936
8369,0,0,0
8370,0,0,0
8371,-36475,0,0
8372,-83964,0,0
8373,-40237,0,0
8374,0,-1203,0
8375,0,0,0
8376,0,0,0
8377,0,0,0
8378,0,0,0
8379,0,0,0
8380,34382,0,0
8381,0,0,0
8382,0,0,0
8383,0,0,0
8384,0,0,0
8385,0,0,0
8386,0,0,0
8387,0,0,0
8388,0,0,0
8389,0,0,-55756
8390,0,0,0
8391,0,0,0
8392,0,0,0
8393,-51997,0,0
8394,0,0,0
8395,0,0,0
8396,0,0,0
8397,0,-304115,0
8398,0,0,0
8399,0,0,0
8400,0,0,0
8401,0,1203,0
8402,0,-1204,0
8403,0,0,0
8404,40237,0,0
8405,0,0,0
8406,0,0,0
8407,0,-21236,0
8408,5050,0,0
8409,0,0,0
8410,0,0,0
8411,0,0,0
8412,0,-144264,0
8413,0,0,0
8414,0,0,0
8415,0,0,0
8416,0,0,0
8417,-2560,0,0
8418,0,0,0
8419,0,0,0
8420,0,0,0
8421,0,0,0
8422,0,0,0
8423,0,0,0
8424,0,0,0
8425,0,0,0
8426,0,0,0
8427,0,0,0
8428,0,0,0
8429,0,0,0
8430,0,0,0
8431,0,0,0
8432,-50978,0,0
8433,0,0,0
8434,0,2560,0
8435,0,0,-48188
8436,0,0,0
8437,0,0,0
8438,0,-404902,0
8439,0,0,-11110
8440,0,0,0
8441,0,0,0
8442,-170454,0,0
8443,0,0,0
8444,0,0,-1180
8445,-47657,0,0
8446,0,0,0
8447,0,-729969,0
8448,0,0,0
8449,0,-259753,0
8450,0,0,0
8451,0,0,0
8452,0,0,0
8453,0,0,0
8454,0,0,0
8455,0,0,-28482
8456,0,0,-65165
8457,-6849,0,0
8458,-31435,0,0
8459,0,0,0
8460,0,0,0
8461,0,-12370,0
8462,0,0,-82251
8463,0,-21815,0
8464,19786,0,0
8465,-139223,0,0
8466,139412,0,0
8467,0,0,0
8468,-139412,0,0
8469,0,0,0
8470,0,0,0
8471,-90446,0,0
8472,0,0,-151704
8473,0,-444055,0
8474,25321,0,0
8475,0,0,-1408
8476,0,0,-10173
8477,0,-574155,0
8478,-19702,0,0
8479,0,0,0
8480,-114264,0,0
8481,0,0,-6306
8482,0,-242087,0
8483,0,0,0
8484,-172722,0,0
8485,0,0,-37044
8486,-14913,0,0
8487,0,0,0
8488,-60967,0,0
8489,0,0,0
8490,0,0,0
8491,-9332,0,0
8492,-110369,0,0
8493,0,0,0
8494,0,-610990,0
8495,2912,0,0
8496,0,0,0
8497,0,0,0
8498,0,0,-10951
8499,94851,0,0
8500,101531,0,0
8501,0,23468,0
8502,0,-390456,0
8503,0,0,-188835
8504,0,-455883,0
8505,0,0,-15268
8506,0,0,0
8507,0,0,0
8508,0,-288654,0
8509,0,0,0
8510,0,0,-216583
8511,0,0,-60364
8512,0,-560141,0
8513,0,0,-34479
8514,0,0,0
8515,0,-816884,0
8516,0,0,0
8517,0,0,0
8518,0,0,0
8519,0,0,0
8520,0,0,0
8521,0,0,0
8522,22656,0,0
8523,-22656,0,0
8524,-6655,0,0
8525,17723,0,0
8526,-26672,0,0
8527,0,0,0
8528,-130731,0,0
8529,0,0,0
8530,51234,0,0
8531,0,-798213,0
8532,0,0,-34750
8533,0,-25461,0
8534,0,0,0
8535,0,-816884,0
8536,0,57414,0
8537,-139111,0,0
8538,0,0,0
8539,0,0,0
8540,0,0,0
8541,0,0,0
8542,70703,0,0
8543,0,0,0
8544,-70703,0,0
8545,0,0,0
8546,0,-173422,0
8547,-46018,0,0
8548,0,0,-33466
8549,0,0,0
8550,0,0,-26987
8551,0,0,0
8552,0,0,-31225
8553,42153,0,0
8554,0,0,-34431
8555,0,0,0
8556,13348,0,0
8557,-20542,0,0
8558,0,0,-1088
8559,0,-470077,0
8560,0,0,0
8561,0,0,0
8562,0,0,0
8563,0,0,0
8564,-102703,0,0
8565,0,0,0
8566,-36328,0,0
8567,0,-419824,0
8568,0,0,0
8569,0,0,0
8570,17669,0,0
8571,0,0,0
8572,-123665,0,0
8573,39054,0,0
8574,0,0,0
8575,124970,0,0
8576,0,0,-37640
8577,0,0,0
8578,0,0,-180805
8579,0,0,0
8580,0,59600,0
8581,0,5243,0
8582,0,0,-23638
8583,0,-413487,0
8584,0,0,0
8585,0,-59601,0
8586,-10024,0,0
8587,0,0,-112135
8588,45251,0,0
8589,0,0,0
8590,0,0,-162054
8591,-144042,0,0
8592,0,0,0
8593,-176466,0,0
8594,0,0,0
8595,0,0,0
8596,0,0,0
8597,0,0,-27609
8598,-64308,0,0
8599,0,31209,0
8600,0,0,0
8601,0,0,0
8602,0,0,0
8603,0,0,0
8604,0,0,0
8605,0,20914,0
8606,0,0,0
8607,-191360,0,0
8608,-84567,0,0
8609,0,0,0
8610,-36200,0,0
8611,0,0,0
8612,0,0,0
8613,0,36200,0
8614,0,0,0
8615,0,0,0
8616,0,-28933,0
8617,51840,0,0
8618,0,0,0
8619,50892,0,0
8620,0,0,-144507
8621,0,0,-51766
8622,0,0,0
8623,-12361,0,0
8624,0,-295050,0
8625,-23629,0,0
8626,0,0,0
8627,-90274,0,0
8628,0,0,0
8629,34073,0,0
8630,0,0,0
8631,-105465,0,0
8632,0,0,-37940
8633,0,0,-103741
8634,-48058,0,0
8635,0,0,0
8636,0,0,0
8637,357335,0,0
8638,0,0,0
8639,0,0,0
8640,0,0,0
8641,0,0,0
8642,0,0,0
8643,0,0,0
8644,0,0,0
8645,0,0,0
8646,105483,0,0
8647,0,0,0
8648,0,-121121,0
8649,0,0,0
8650,0,0,0
8651,0,-204895,0
8652,0,0,0
8653,0,0,0
8654,0,0,0
8655,0,0,0
8656,44977,0,0
8657,0,0,0
8658,0,0,0
8659,0,31209,0
8660,0,0,-22390
8661,-195063,0,0
8662,0,0,0
8663,0,0,0
8664,0,0,-8513
8665,0,0,-180139
8666,-182198,0,0
8667,0,0,0
8668,0,0,0
8669,0,0,0
8670,0,0,0
8671,0,0,-14333
8672,0,0,-6516
8673,0,0,0
8674,-162618,0,0
8675,0,0,0
8676,0,0,0
8677,0,-295050,0
8678,0,-18101,0
8679,0,0,0
8680,21734,0,0
8681,0,0,0
8682,0,0,0
8683,0,0,0
8684,641598,0,0
8685,0,0,0
8686,0,0,0
8687,0,0,0
8688,0,0,0
8689,0,-149975,0
8690,0,0,0
8691,0,0,0
8692,0,0,0
